mode,time,x,y,theta,linear_vel,angular_vel,pos_err,ang_err,err_it,err_ct,leader_x,leader_y,hdg_to_leader
3,29.999600045,0.9697827256834567,12.46957182641543,3.9324449708997236,0.3638223491697929,0.12149269983858169,1.8191117458489643,0.12149269983858169,0.0,0.0,-3.1815196039885905,6.976094579413659,-2.21792174424088
3,30.100071172,0.9526198239405137,12.488662803275343,3.9389899555947023,0.37712168373991894,0.12627360734400384,1.8856084186995945,0.12627360734400384,0.0,0.0,-3.181672806945533,6.915214783373135,-2.209018201742264
3,30.199747515,0.9388895035511148,12.503935585237326,3.9466257710721777,0.3878861392542332,0.12754133436514437,1.9394306962711658,0.12754133436514437,0.0,0.0,-3.181672806945533,6.915214783373135,-2.209018201742264
3,30.300995882,0.9279052467371177,12.51615381080691,3.956443248114646,0.396575817863957,0.1247474360412113,1.982879089319785,0.1247474360412113,0.0,0.0,-3.1818934185503087,6.827547877422418,-2.196438589990225
3,30.400931363,0.9191178427933536,12.52592839063051,3.966260725157114,0.4035766104425589,0.12048599203224697,2.0178830522127944,0.12048599203224697,0.0,0.0,-3.1818934185503087,6.827547877422418,-2.196438589990225
3,30.500409357,0.9120879176284313,12.533748054647406,3.973896540634589,0.40920816108725,0.11725515033680356,2.0460408054362498,0.11725515033680356,0.0,0.0,-3.1820346097763745,6.771441057487546,-2.1885349575856443
3,30.600849066,0.906463977998971,12.540003786334976,3.9815323561120644,0.4137329478925077,0.11311799348187712,2.0686647394625384,0.11311799348187712,0.0,0.0,-3.182084811073282,6.751491965832244,-2.1857521407341918
3,30.716612413,0.906463977998971,12.540003786334976,3.9924406639370287,0.4173651653222475,0.10499250250836578,2.0868258266112374,0.10499250250836578,0.0,0.0,-3.1821249716083297,6.73553269266602,-2.1844599430262974
3,30.801020929,0.8665426500010098,12.549012038985369,4.006621464109482,0.4199780882265673,0.09210390004380642,2.0998904411328363,0.09210390004380642,0.0,0.0,-3.1821249716083297,6.73553269266602,-2.1844599430262974
3,30.907480009,0.8523484006882339,12.552214973805345,4.017529771934447,0.4242827565316025,0.0931623320331143,2.1214137826580126,0.0931623320331143,0.0,0.0,-3.150359946792058,6.632490992609139,-2.1653456939088587
3,31.000575926,0.8409930012380135,12.554777321503309,4.024074756629426,0.42919286492114656,0.09376485664130119,2.1459643246057327,0.09376485664130119,0.0,0.0,-3.150359946792058,6.632490992609139,-2.1653456939088587
3,31.11263108,0.8319086806728816,12.556827199503665,4.0328014028893975,0.4331731956861846,0.09072072930570485,2.165865978430923,0.09072072930570485,0.0,0.0,-3.1300303322160863,6.566544304762357,-2.1551399487652603
3,31.200551253,0.8246412242207758,12.558467101903949,4.0415280491493695,0.43639061401670143,0.08651730926495649,2.181953070083507,0.08651730926495649,0.0,0.0,-3.1228020238063405,6.54309659279053,-2.151535988452361
